date,open,high,low,close,adj_close,volume,return,log_return,volatility_5d
2014-10-07 00:00:00+00:00,330.5840148925781,339.24700927734375,320.48199462890625,336.18701171875,336.18701171875,49199900,0.018504665621736027,0.018335537549769843,0.04796277589337897
2014-10-08 00:00:00+00:00,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,352.94000244140625,54736300,0.04983235561959076,0.048630490107531996,0.054998142503431637
2014-10-09 00:00:00+00:00,352.74798583984375,382.72601318359375,347.68701171875,365.0260009765625,365.0260009765625,83641104,0.03424377642532228,0.03367050886515816,0.028223207886417998
2014-10-10 00:00:00+00:00,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,361.56201171875,43665700,-0.009489705523839986,-0.009535019685869594,0.02171502921447764
2014-10-11 00:00:00+00:00,361.36199951171875,367.1910095214844,355.95098876953125,362.29901123046875,362.29901123046875,13345200,0.002038376510340001,0.002036301839769173,0.023425158188425138
2014-10-12 00:00:00+00:00,362.6059875488281,379.4330139160156,356.1440124511719,378.54901123046875,378.54901123046875,17552800,0.04485245473017008,0.04387568380252533,0.02598977980921521
2014-10-13 00:00:00+00:00,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,390.41400146484375,35221400,0.03134333965318792,0.030862165749712976,0.02274732997896442
2014-10-14 00:00:00+00:00,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,400.8699951171875,38491500,0.026781810112118443,0.02642945473533767,0.021888166265775545
2014-10-15 00:00:00+00:00,400.9549865722656,402.22698974609375,388.7659912109375,394.77301025390625,394.77301025390625,25267100,-0.015209381938149025,-0.015326230901940996,0.023825502329700043
2014-10-16 00:00:00+00:00,394.51800537109375,398.8070068359375,373.07000732421875,382.5559997558594,382.5559997558594,26990000,-0.030946924386216934,-0.031435894996154054,0.032431424353009046
2014-10-17 00:00:00+00:00,382.7560119628906,385.4779968261719,375.3890075683594,383.75799560546875,383.75799560546875,13600700,0.0031420128043384565,0.0031370869973757617,0.02667669593778306
2014-10-18 00:00:00+00:00,383.97601318359375,395.1579895019531,378.97100830078125,391.4419860839844,391.4419860839844,11416800,0.02002301076852442,0.01982518661870101,0.02409938434358348
2014-10-19 00:00:00+00:00,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,389.5459899902344,5914570,-0.004843619645193642,-0.004855387987120306,0.019270044244197544
2014-10-20 00:00:00+00:00,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,16419000,-0.01720204787552615,-0.017351722052715512,0.019541561018203295
2014-10-21 00:00:00+00:00,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,14188900,0.009481656731152865,0.009436987957972875,0.01410511557144468
2014-10-22 00:00:00+00:00,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,383.1579895019531,11641300,-0.00858274545359361,-0.008619789324393464,0.014837140156969145
2014-10-23 00:00:00+00:00,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900,-0.06457126822962156,-0.06675031813644425,0.029111335931920695
2014-10-24 00:00:00+00:00,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700,-0.0002008581299606238,-0.00020087830465635576,0.029690537243387688
2014-10-25 00:00:00+00:00,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500,-0.03090319409850706,-0.031390769190214725,0.030422718434939596
2014-10-26 00:00:00+00:00,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500,0.02140407347467921,0.021178223352178425,0.033511493428524046
2014-10-27 00:00:00+00:00,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000,-0.004835006905739236,-0.004846733365239283,0.03379308383141531
2014-10-28 00:00:00+00:00,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880,0.013113716357861849,0.013028475982844394,0.020162922761003472
2014-10-29 00:00:00+00:00,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700,-0.061593676352636795,-0.06357224291092703,0.034669178248988894
2014-10-30 00:00:00+00:00,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900,0.02894591678226255,0.028534896464091998,0.03705054996295654
2014-10-31 00:00:00+00:00,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400,-0.020225535163465924,-0.02043287172521867,0.03542303155638343
2014-11-01 00:00:00+00:00,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200,-0.037160037210550945,-0.037868067090557754,0.03737302245665191
2014-11-02 00:00:00+00:00,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620,0.00043900479879277476,0.0004389084643792419,0.03528915178846294
2014-11-03 00:00:00+00:00,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500,0.005099810100901436,0.005086850113011883,0.025368698634101128
2014-11-04 00:00:00+00:00,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500,0.008969571209719529,0.008929583542813927,0.019829344600594687
2014-11-05 00:00:00+00:00,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200,0.02721393533736638,0.02685022019464371,0.023761143185634406
2014-11-06 00:00:00+00:00,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000,0.02887900040604885,0.028469860439230645,0.01287974670547205
2014-11-07 00:00:00+00:00,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200,-0.019682784596788183,-0.01987907050661142,0.01964084060921159
2014-11-08 00:00:00+00:00,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470,0.008974484091493373,0.008934452738033633,0.01948025305019831
2014-11-09 00:00:00+00:00,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600,0.0514518612438124,0.050171934079645264,0.026152677125604665
2014-11-10 00:00:00+00:00,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,366.92401123046875,30450100,0.010075326995947043,0.01002490925623583,0.025957234481021274
2014-11-11 00:00:00+00:00,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,367.69500732421875,15838900,0.0021012418652148757,0.002099037344141317,0.025346297471598587
2014-11-12 00:00:00+00:00,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,0.1519356972535466,0.14144374235950072,0.058442775279502084
2014-11-13 00:00:00+00:00,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,-0.00667204784236497,-0.006694405456441629,0.061048979301998575
2014-11-14 00:00:00+00:00,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,-0.05446894835320326,-0.05600854991385603,0.07355564183296164
2014-11-15 00:00:00+00:00,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,376.13299560546875,15727500,-0.054509846038187426,-0.056051804516045835,0.08094971671122994
2014-11-16 00:00:00+00:00,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,387.8819885253906,11905600,0.03123627295980591,0.0307583475088815,0.0817078060760863
2014-11-17 00:00:00+00:00,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800,-0.0012220186486088247,-0.00122276592224785,0.037680022094127665
2014-11-18 00:00:00+00:00,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,375.197998046875,32222500,-0.031517139000605376,-0.032024492730085764,0.037508648458975447
2014-11-19 00:00:00+00:00,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,380.55499267578125,18931800,0.01427778041672001,0.014176812837002903,0.03507953416733435
2014-11-20 00:00:00+00:00,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200,-0.059689129758029424,-0.061544745368212604,0.03696192623839647
2014-11-21 00:00:00+00:00,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100,-0.019539471456759827,-0.019732890613733702,0.029117179051500002
2014-11-22 00:00:00+00:00,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,352.9200134277344,15273000,0.005905752724699953,0.0058883821245041875,0.030412746884532868
2014-11-23 00:00:00+00:00,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600,0.04151927933138033,0.04068049266746527,0.03867618137725451
2014-11-24 00:00:00+00:00,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,0.02537728010287066,0.02506062301536968,0.04023722062343147
2014-11-25 00:00:00+00:00,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,375.3479919433594,25442200,-0.004120469378375846,-0.004128981904106339,0.023810169109063296
2014-11-26 00:00:00+00:00,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,-0.01859073972939984,-0.018765719594816287,0.023514862336730197
2014-11-27 00:00:00+00:00,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,369.6700134277344,8748030,0.0035291102092429583,0.003522897512379116,0.02363538780360415
2014-11-28 00:00:00+00:00,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,0.018332505458648285,0.018166490984887675,0.017506088853673427
2014-11-29 00:00:00+00:00,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600,-0.0025395173166042895,-0.0025427473603651814,0.013372442726607696
2014-11-30 00:00:00+00:00,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440,0.0068070866522502715,0.006784023042740145,0.013572082376153176
2014-12-01 00:00:00+00:00,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,0.0031689130085912343,0.003163902586034823,0.007675158807595415
2014-12-02 00:00:00+00:00,379.25,384.0379943847656,377.8630065917969,381.31500244140625,381.31500244140625,12364100,0.005458232411423403,0.005443390244398497,0.0075789828025382465
2014-12-03 00:00:00+00:00,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,375.010009765625,13340100,-0.01653486654186942,-0.01667309327292109,0.00958117882973155
2014-12-04 00:00:00+00:00,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,-0.014415630832770754,-0.014520545533967717,0.011451630292696625
2014-12-05 00:00:00+00:00,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,0.019615588368569137,0.01942568211280815,0.015031951180355507
2014-12-06 00:00:00+00:00,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,374.7850036621094,7009320,-0.005490190425720742,-0.005505316911438858,0.014984535286588552
2014-12-07 00:00:00+00:00,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,6491650,0.0008271343718790902,0.0008267924847559234,0.014518007432982365
2014-12-08 00:00:00+00:00,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,361.90899658203125,18898700,-0.03515377329945624,-0.035786540910186744,0.020291440756642756
2014-12-09 00:00:00+00:00,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500,-0.026774693453109233,-0.027139664971795558,0.022143526219541725
2014-12-10 00:00:00+00:00,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700,-0.016620352688625162,-0.016760020464782286,0.015046977076581983
2014-12-11 00:00:00+00:00,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,350.5060119628906,32431300,0.011955659045429279,0.011884754732860379,0.019640173516674412
2014-12-12 00:00:00+00:00,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800,0.0058086884536090455,0.005791883069589239,0.02063911154424221
2014-12-13 00:00:00+00:00,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900,-0.014653531272593279,-0.014761954756862644,0.016387603770525914
2014-12-14 00:00:00+00:00,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200,0.012251800235389965,0.012177354377937011,0.014329501255594138
2014-12-15 00:00:00+00:00,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200,-0.017879452125651896,-0.01804122065223821,0.014703253710667247
2014-12-16 00:00:00+00:00,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900,-0.05294123105105797,-0.05439412969735232,0.026102926536974026
2014-12-17 00:00:00+00:00,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900,-0.02227715381526163,-0.022529037468551814,0.023742402814635886
2014-12-18 00:00:00+00:00,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000,-0.026205859280311383,-0.026555352175350936,0.02373861699740065
2014-12-19 00:00:00+00:00,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100,0.020703512722289208,0.02049210790497289,0.02681212992228434
2014-12-20 00:00:00+00:00,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,329.95599365234375,20856700,0.03811003257872558,0.037401783536729974,0.037331936200517515
2014-12-21 00:00:00+00:00,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,320.8429870605469,15207600,-0.02761885453548918,-0.02800742641911091,0.03058703985842119
2014-12-22 00:00:00+00:00,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,331.885986328125,22315100,0.034418702333968154,0.03383962868132819,0.032315670448057054
2014-12-23 00:00:00+00:00,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,334.5719909667969,16574200,0.00809315472578076,0.008060580781696913,0.026375480743613983
2014-12-24 00:00:00+00:00,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300,-0.0359802814036525,-0.036643529605327387,0.03425354165347296
2014-12-25 00:00:00+00:00,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,319.00799560546875,9883640,-0.01093218393697526,-0.010992379373534256,0.028418173424352072
2014-12-26 00:00:00+00:00,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500,0.027949191706237997,0.02756574140127263,0.028888726396790545
2014-12-27 00:00:00+00:00,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,315.8630065917969,15185200,-0.036779876512901266,-0.03747331232117634,0.0282973558971626
2014-12-28 00:00:00+00:00,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,317.239013671875,11676600,0.004356341361166027,0.004346879974207228,0.027751664897596368
2014-12-29 00:00:00+00:00,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500,-0.014402390775512863,-0.014507111911498326,0.024090227879244117
2014-12-30 00:00:00+00:00,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,310.73699951171875,12528300,-0.006182281104684106,-0.0062014705350289445,0.023947412118697258
2014-12-31 00:00:00+00:00,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900,0.030430858466170996,0.029977023965103558,0.02478326176661889
2015-01-01 00:00:00+00:00,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,314.2489929199219,8036550,-0.01856380486469611,-0.018738274882211695,0.019444188588106464
2015-01-02 00:00:00+00:00,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650,0.0024917184690256278,0.0024886192856885233,0.01933329511570623
2015-01-03 00:00:00+00:00,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,281.0820007324219,33054400,-0.10776686435849991,-0.11402781772464736,0.0548365931679275
2015-01-04 00:00:00+00:00,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,264.19500732421875,55629100,-0.0600785299812876,-0.061958949741243954,0.05663826066872581
2015-01-05 00:00:00+00:00,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800,0.03890683553533014,0.03816904066200965,0.05896629300013155
2015-01-06 00:00:00+00:00,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700,0.04268162514326268,0.0417958802770686,0.06764156682025803
2015-01-07 00:00:00+00:00,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800,0.028470732229305185,0.0280729729527459,0.07055088211299218
2015-01-08 00:00:00+00:00,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500,-0.03733137995621494,-0.038046038508232904,0.04812839616119303
2015-01-09 00:00:00+00:00,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,0.024912706601556422,0.02460744467252288,0.03261550608552115
2015-01-10 00:00:00+00:00,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300,-0.05375884988044988,-0.05525782685593136,0.04370688534787923
2015-01-11 00:00:00+00:00,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,265.6600036621094,18200800,-0.03324643248414827,-0.03381165828602173,0.038502135827085865
2015-01-12 00:00:00+00:00,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,0.00804030075540374,0.008008149758100299,0.03364433898302838
2015-01-13 00:00:00+00:00,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,225.86099243164062,72843904,-0.1565930750498653,-0.17030572694913534,0.07678927049419013
2015-01-14 00:00:00+00:00,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,-0.21144862196566871,-0.23755771549530522,0.1023340208283291
2015-01-15 00:00:00+00:00,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,0.17821708719158869,0.164002352794029,0.15731977000798525
2015-01-16 00:00:00+00:00,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,-0.00832520380537527,-0.008360051860799687,0.1585406134137728
2015-01-17 00:00:00+00:00,207.83399963378906,211.7310028076172,194.875,199.25999450683594,199.25999450683594,23469700,-0.04246580013191237,-0.043393840687305896,0.15557132840088467
2015-01-18 00:00:00+00:00,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,210.33900451660156,30085100,0.05560077444138223,0.05411005929718177,0.1476460202700471
2015-01-19 00:00:00+00:00,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,214.86099243164062,18658300,0.021498570488300173,0.02127073585047844,0.07935534453258791
2015-01-20 00:00:00+00:00,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,-0.016503647079460282,-0.016641349425745678,0.037418022120219156
2015-01-21 00:00:00+00:00,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,226.89700317382812,29924600,0.0737382606648691,0.07114626123199319,0.04771248406419821
2015-01-22 00:00:00+00:00,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,233.406005859375,33544600,0.028687036825075563,0.02828326756390444,0.033598831984364724
2015-01-23 00:00:00+00:00,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,232.87899780273438,24621700,-0.0022579027249116645,-0.002260455630801953,0.03362899348181363
2015-01-24 00:00:00+00:00,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,247.8470001220703,24782500,0.06427373211222309,0.06229262485473296,0.038550676383613654
2015-01-25 00:00:00+00:00,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,253.71800231933594,33582700,0.02368800991891784,0.023411802380044453,0.030028251461396805
2015-01-26 00:00:00+00:00,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,273.4729919433594,106794000,0.07786199419605744,0.07497944406522498,0.031159173630223996
2015-01-27 00:00:00+00:00,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,263.4750061035156,44399000,-0.03655931713327831,-0.03724435725045598,0.04611339176723143
2015-01-28 00:00:00+00:00,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,233.9149932861328,44352200,-0.11219285371519871,-0.11900073718364432,0.07999183971434567
2015-01-29 00:00:00+00:00,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,233.51300048828125,32213400,-0.001718542245643162,-0.0017200206333921858,0.07247671423760627
2015-01-30 00:00:00+00:00,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,226.4250030517578,26605200,-0.03035375941254781,-0.030823974429389264,0.06987986731084933
2015-01-31 00:00:00+00:00,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,217.46400451660156,23348200,-0.03957601154633916,-0.040380437381728564,0.043669894610131016
2015-02-01 00:00:00+00:00,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,226.9720001220703,29128500,0.043722158187070814,0.04279332203631927,0.05943071146651933
2015-02-02 00:00:00+00:00,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,238.22900390625,30612100,0.04959644263664864,0.04840574994570224,0.04090002488510069
2015-02-03 00:00:00+00:00,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,227.26800537109375,40783700,-0.046010344481269505,-0.04710245086441019,0.046975409991959906
2015-02-04 00:00:00+00:00,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,226.85299682617188,26594300,-0.001826075536872085,-0.0018277448453036722,0.04479462314333803
2015-02-05 00:00:00+00:00,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,217.11099243164062,22516400,-0.042944129153365984,-0.0438935079933491,0.045613810205024766
2015-02-06 00:00:00+00:00,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,222.26600646972656,24435300,0.023743680503459652,0.02346618327569626,0.04169713605479116
2015-02-07 00:00:00+00:00,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,227.75399780273438,21604200,0.02469109613374587,0.0243911975438062,0.034963623271307746
2015-02-08 00:00:00+00:00,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,223.41200256347656,17145200,-0.01906440844572377,-0.01924847748019274,0.029101161293663313
2015-02-09 00:00:00+00:00,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,220.11000061035156,27791300,-0.01477987715627238,-0.01489018780860793,0.029505720959502407
2015-02-10 00:00:00+00:00,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,219.83900451660156,21115100,-0.0012311848303054873,-0.0012319433610069224,0.020664871412809472
2015-02-11 00:00:00+00:00,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,219.18499755859375,17201900,-0.0029749359511789253,-0.002979369869067089,0.017018937333904877
2015-02-12 00:00:00+00:00,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,221.76400756835938,15206200,0.011766361924821833,0.01169767654801286,0.012220704808799523
2015-02-13 00:00:00+00:00,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,235.427001953125,42744400,0.061610513511999754,0.05978710744575146,0.029131787659523924
2015-02-14 00:00:00+00:00,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,257.3210144042969,49732500,0.09299703207166998,0.08892349379425551,0.0410780281408655
2015-02-15 00:00:00+00:00,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,234.8249969482422,56552400,-0.08742394206758974,-0.09148384584019954,0.06915045562746629
2015-02-16 00:00:00+00:00,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,233.84300231933594,28153700,-0.004181814720187971,-0.00419058296067406,0.06922333854317905
2015-02-17 00:00:00+00:00,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,243.61000061035156,27363100,0.04176733190278581,0.04091862847771824,0.07031638186440448
2015-02-18 00:00:00+00:00,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,236.3260040283203,25200800,-0.02990023629482208,-0.03035636359272711,0.06871531944156213
2015-02-19 00:00:00+00:00,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,240.2830047607422,18270500,0.016743822791281504,0.01660519034172677,0.05079318178398068
2015-02-20 00:00:00+00:00,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,243.7790069580078,23876700,0.014549519225243168,0.014444690551578291,0.02654105645643581
2015-02-21 00:00:00+00:00,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,244.53399658203125,12284200,0.003097024774383117,0.003092238871982713,0.025933038475738777
2015-02-22 00:00:00+00:00,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,235.9770050048828,19527000,-0.03499305494022753,-0.035619980715916974,0.02490758739309172
2015-02-23 00:00:00+00:00,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,238.89199829101562,16400000,0.012352870086102197,0.012277195944320576,0.021737817345892693
2015-02-24 00:00:00+00:00,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,238.73500061035156,14200400,-0.0006571910394118641,-0.0006574070841032816,0.020185397101931634
2015-02-25 00:00:00+00:00,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,237.47000122070312,11496200,-0.005298759655745222,-0.005312847871439998,0.018167463807457197
