date,state,close
2014-12-18 00:00:00+00:00,3,-0.8719743617620063
2014-12-19 00:00:00+00:00,3,-0.8717751197784782
2014-12-20 00:00:00+00:00,3,-0.8714007715790985
2014-12-21 00:00:00+00:00,3,-0.8716824058358555
2014-12-22 00:00:00+00:00,3,-0.871341125835697
2014-12-23 00:00:00+00:00,3,-0.8712581158090457
2014-12-24 00:00:00+00:00,3,-0.8716301457826059
2014-12-25 00:00:00+00:00,3,-0.8717391156000153
2014-12-26 00:00:00+00:00,3,-0.8714635692796557
2014-12-27 00:00:00+00:00,3,-0.8718363103770027
2014-12-28 00:00:00+00:00,3,-0.8717937853631792
2014-12-29 00:00:00+00:00,3,-0.8719349887053385
2014-12-30 00:00:00+00:00,3,-0.8719947278191046
2014-12-31 00:00:00+00:00,3,-0.8717024936681301
2015-01-01 00:00:00+00:00,3,-0.8718861909006582
2015-01-02 00:00:00+00:00,3,-0.8718619919429371
2015-01-03 00:00:00+00:00,3,-0.8729112051042036
2015-01-04 00:00:00+00:00,3,-0.8734330916835091
2015-01-05 00:00:00+00:00,3,-0.8731154230679693
2015-01-06 00:00:00+00:00,3,-0.8727533752352042
2015-01-07 00:00:00+00:00,3,-0.8725015638501479
2015-01-08 00:00:00+00:00,3,-0.8728411443210441
2015-01-09 00:00:00+00:00,3,-0.8726229887083112
2015-01-10 00:00:00+00:00,3,-0.873105472050629
2015-01-11 00:00:00+00:00,3,-0.873387816488038
2015-01-12 00:00:00+00:00,3,-0.8733218045834151
2015-01-13 00:00:00+00:00,3,-0.8746177909025907
2015-01-14 00:00:00+00:00,3,-0.8760937349240362
2015-01-15 00:00:00+00:00,3,-0.8751127905894374
2015-01-16 00:00:00+00:00,3,-0.8751667808238368
2015-01-17 00:00:00+00:00,3,-0.8754398853676922
2015-01-18 00:00:00+00:00,3,-0.8750974924682386
2015-01-19 00:00:00+00:00,3,-0.8749577420255403
2015-01-20 00:00:00+00:00,3,-0.875067329596372
2015-01-21 00:00:00+00:00,3,-0.8745857733557549
2015-01-22 00:00:00+00:00,3,-0.8743846149219155
2015-01-23 00:00:00+00:00,3,-0.8744009019201572
2015-01-24 00:00:00+00:00,3,-0.8739383210840872
2015-01-25 00:00:00+00:00,3,-0.873756879830469
2015-01-26 00:00:00+00:00,3,-0.873146358838965
2015-01-27 00:00:00+00:00,3,-0.873455343067464
2015-01-28 00:00:00+00:00,3,-0.8743688848448888
2015-01-29 00:00:00+00:00,3,-0.8743813082906203
2015-01-30 00:00:00+00:00,3,-0.8746003603531667
2015-01-31 00:00:00+00:00,3,-0.87487729685451
2015-02-01 00:00:00+00:00,3,-0.8745834556015029
2015-02-02 00:00:00+00:00,3,-0.8742355618671865
2015-02-03 00:00:00+00:00,3,-0.8745743076636115
2015-02-04 00:00:00+00:00,3,-0.8745871333564188
2015-02-05 00:00:00+00:00,3,-0.8748882065685734
2015-02-06 00:00:00+00:00,3,-0.8747288926766581
2015-02-07 00:00:00+00:00,3,-0.8745592882388041
2015-02-08 00:00:00+00:00,3,-0.8746934760712975
2015-02-09 00:00:00+00:00,3,-0.8747955232778382
2015-02-10 00:00:00+00:00,3,-0.8748038983166004
2015-02-11 00:00:00+00:00,3,-0.8748241101711269
2015-02-12 00:00:00+00:00,3,-0.8747444067757707
2015-02-13 00:00:00+00:00,3,-0.8743221567499567
2015-02-14 00:00:00+00:00,3,-0.8736455300118978
2015-02-15 00:00:00+00:00,3,-0.8743407615024504
2015-02-16 00:00:00+00:00,3,-0.8743711097003438
2015-02-17 00:00:00+00:00,3,-0.8740692640606277
2015-02-18 00:00:00+00:00,3,-0.8742943734076842
2015-02-19 00:00:00+00:00,3,-0.8741720836947298
2015-02-20 00:00:00+00:00,3,-0.8740640409790212
2015-02-21 00:00:00+00:00,3,-0.8740407082907937
2015-02-22 00:00:00+00:00,3,-0.8743051590994957
2015-02-23 00:00:00+00:00,3,-0.8742150722594038
2015-02-24 00:00:00+00:00,3,-0.8742199242173894
2015-02-25 00:00:00+00:00,3,-0.874259018577666
2015-02-26 00:00:00+00:00,3,-0.8742912832258707
2015-02-27 00:00:00+00:00,3,-0.8737534803003768
2015-02-28 00:00:00+00:00,3,-0.8737400368541474
2015-03-01 00:00:00+00:00,3,-0.8735564942957587
2015-03-02 00:00:00+00:00,3,-0.8730784606643507
2015-03-03 00:00:00+00:00,3,-0.8728920443736299
2015-03-04 00:00:00+00:00,3,-0.873158132936252
2015-03-05 00:00:00+00:00,3,-0.8730627612392113
2015-03-06 00:00:00+00:00,3,-0.8731695373246207
2015-03-07 00:00:00+00:00,3,-0.8730601968551579
2015-03-08 00:00:00+00:00,3,-0.8731191314747726
2015-03-09 00:00:00+00:00,3,-0.8726477431725448
2015-03-10 00:00:00+00:00,3,-0.8725812049985943
2015-03-11 00:00:00+00:00,3,-0.8724384568013119
2015-03-12 00:00:00+00:00,3,-0.8725010385239552
2015-03-13 00:00:00+00:00,3,-0.8727797056780157
2015-03-14 00:00:00+00:00,3,-0.8728863883930604
2015-03-15 00:00:00+00:00,3,-0.8727470703777576
2015-03-16 00:00:00+00:00,3,-0.872617271423967
2015-03-17 00:00:00+00:00,3,-0.872774513719864
2015-03-18 00:00:00+00:00,3,-0.8736771146597706
2015-03-19 00:00:00+00:00,3,-0.8735340571142096
2015-03-20 00:00:00+00:00,3,-0.8735086848965539
2015-03-21 00:00:00+00:00,3,-0.873561964478734
2015-03-22 00:00:00+00:00,3,-0.873316736175948
2015-03-23 00:00:00+00:00,3,-0.8733544398836732
2015-03-24 00:00:00+00:00,3,-0.8740079183163963
2015-03-25 00:00:00+00:00,3,-0.8739893135639026
2015-03-26 00:00:00+00:00,3,-0.8739171514759725
2015-03-27 00:00:00+00:00,3,-0.8739636008745134
2015-03-28 00:00:00+00:00,3,-0.8737853120496185
2015-03-29 00:00:00+00:00,3,-0.8740969856275579
2015-03-30 00:00:00+00:00,3,-0.87394824144954
2015-03-31 00:00:00+00:00,3,-0.8740502886560806
2015-04-01 00:00:00+00:00,3,-0.8739560911621097
2015-04-02 00:00:00+00:00,3,-0.8737789147649423
2015-04-03 00:00:00+00:00,3,-0.873738213302633
2015-04-04 00:00:00+00:00,3,-0.8737575287073461
2015-04-05 00:00:00+00:00,3,-0.8735442561760537
2015-04-06 00:00:00+00:00,3,-0.8737020549215984
2015-04-07 00:00:00+00:00,3,-0.8737735068288767
2015-04-08 00:00:00+00:00,3,-0.8740256266190767
2015-04-09 00:00:00+00:00,3,-0.8740672245311993
2015-04-10 00:00:00+00:00,3,-0.874302223120254
2015-04-11 00:00:00+00:00,3,-0.8742873890214732
2015-04-12 00:00:00+00:00,3,-0.8742997200399751
2015-04-13 00:00:00+00:00,3,-0.8746571630161235
2015-04-14 00:00:00+00:00,3,-0.8748249137221433
2015-04-15 00:00:00+00:00,3,-0.8746804655240311
2015-04-16 00:00:00+00:00,3,-0.8745339773249231
2015-04-17 00:00:00+00:00,3,-0.8747098554967688
2015-04-18 00:00:00+00:00,3,-0.8746952067240147
2015-04-19 00:00:00+00:00,3,-0.874718570535697
2015-04-20 00:00:00+00:00,3,-0.8746559576895989
2015-04-21 00:00:00+00:00,3,-0.8743270398313971
2015-04-22 00:00:00+00:00,3,-0.8743608186828377
2015-04-23 00:00:00+00:00,3,-0.8742901703265756
2015-04-24 00:00:00+00:00,3,-0.874450689073448
2015-04-25 00:00:00+00:00,3,-0.8746014421290068
2015-04-26 00:00:00+00:00,3,-0.874816538683381
2015-04-27 00:00:00+00:00,3,-0.8745119423904498
2015-04-28 00:00:00+00:00,3,-0.8746179762286175
2015-04-29 00:00:00+00:00,3,-0.8746194286565109
2015-04-30 00:00:00+00:00,3,-0.8742999671413441
2015-05-01 00:00:00+00:00,3,-0.8744256257325034
2015-05-02 00:00:00+00:00,3,-0.8743375166464975
2015-05-03 00:00:00+00:00,3,-0.8741697659404777
2015-05-04 00:00:00+00:00,3,-0.8742111780550063
2015-05-05 00:00:00+00:00,3,-0.8743007089170183
2015-05-06 00:00:00+00:00,3,-0.8744966136173637
2015-05-07 00:00:00+00:00,3,-0.8742632216587745
2015-05-08 00:00:00+00:00,3,-0.8740614449999454
2015-05-09 00:00:00+00:00,3,-0.8741242125201828
2015-05-10 00:00:00+00:00,3,-0.8741716819192216
2015-05-11 00:00:00+00:00,3,-0.8741141374805906
2015-05-12 00:00:00+00:00,3,-0.8741464639041376
2015-05-13 00:00:00+00:00,3,-0.8742927974291064
2015-05-14 00:00:00+00:00,3,-0.8742757380033032
2015-05-15 00:00:00+00:00,3,-0.8742548466200122
2015-05-16 00:00:00+00:00,3,-0.8742997200399751
2015-05-17 00:00:00+00:00,3,-0.874279662859588
2015-05-18 00:00:00+00:00,3,-0.8743932064101593
2015-05-19 00:00:00+00:00,3,-0.87442970479136
2015-05-20 00:00:00+00:00,3,-0.8743657012927106
2015-05-21 00:00:00+00:00,3,-0.8743247220771452
2015-05-22 00:00:00+00:00,3,-0.8741700748171888
2015-05-23 00:00:00+00:00,3,-0.8742156904843935
2015-05-24 00:00:00+00:00,3,-0.8741513776374655
2015-05-25 00:00:00+00:00,3,-0.8742701442696433
2015-05-26 00:00:00+00:00,3,-0.8742699589436167
2015-05-27 00:00:00+00:00,3,-0.8742647976373524
2015-05-28 00:00:00+00:00,3,-0.8742609345564097
2015-05-29 00:00:00+00:00,3,-0.8742705771686063
2015-05-30 00:00:00+00:00,3,-0.874386500248772
2015-05-31 00:00:00+00:00,3,-0.8744840043740381
2015-06-01 00:00:00+00:00,3,-0.8747084959676724
2015-06-02 00:00:00+00:00,3,-0.8746195833306502
2015-06-03 00:00:00+00:00,3,-0.8746173891270825
2015-06-04 00:00:00+00:00,3,-0.874665290953517
2015-06-05 00:00:00+00:00,3,-0.8746458831215743
2015-06-06 00:00:00+00:00,3,-0.8746252694915396
2015-06-07 00:00:00+00:00,3,-0.8747098866202236
2015-06-08 00:00:00+00:00,3,-0.8745365733039989
2015-06-09 00:00:00+00:00,3,-0.8745192974287141
2015-06-10 00:00:00+00:00,3,-0.8745268693880276
2015-06-11 00:00:00+00:00,3,-0.8744989931469581
2015-06-12 00:00:00+00:00,3,-0.8744904327821691
2015-06-13 00:00:00+00:00,3,-0.8744156435917083
2015-06-14 00:00:00+00:00,3,-0.8743803811889196
2015-06-15 00:00:00+00:00,3,-0.8742790139827109
2015-06-16 00:00:00+00:00,3,-0.8738441235901162
2015-06-17 00:00:00+00:00,3,-0.8738939112149746
2015-06-18 00:00:00+00:00,3,-0.8739024715797635
2015-06-19 00:00:00+00:00,3,-0.8740384829637713
2015-06-20 00:00:00+00:00,3,-0.8740197546605931
2015-06-21 00:00:00+00:00,3,-0.8740589419196666
2015-06-22 00:00:00+00:00,3,-0.8739648062010379
2015-06-23 00:00:00+00:00,3,-0.8740480633290582
2015-06-24 00:00:00+00:00,3,-0.8741649139824921
2015-06-25 00:00:00+00:00,3,-0.8740943278731398
2015-06-26 00:00:00+00:00,3,-0.874069758734933
2015-06-27 00:00:00+00:00,3,-0.8738411876108745
2015-06-28 00:00:00+00:00,3,-0.8739023480290791
2015-06-29 00:00:00+00:00,3,-0.873653473094832
2015-06-30 00:00:00+00:00,3,-0.873467798108218
2015-07-01 00:00:00+00:00,3,-0.8736053543473487
2015-07-02 00:00:00+00:00,3,-0.8737045273499897
2015-07-03 00:00:00+00:00,3,-0.8736759715801558
2015-07-04 00:00:00+00:00,3,-0.8735353558110988
2015-07-05 00:00:00+00:00,3,-0.873194570013678
2015-07-06 00:00:00+00:00,3,-0.8732836679767269
2015-07-07 00:00:00+00:00,3,-0.873370911736374
2015-07-08 00:00:00+00:00,3,-0.873229430169391
2015-07-09 00:00:00+00:00,3,-0.8732775489168744
2015-07-10 00:00:00+00:00,3,-0.872793396225614
2015-07-11 00:00:00+00:00,3,-0.8725393298047828
2015-07-12 00:00:00+00:00,3,-0.8719907100640226
2015-07-13 00:00:00+00:00,3,-0.8725721197791801
2015-07-14 00:00:00+00:00,3,-0.8727139719982165
2015-07-15 00:00:00+00:00,3,-0.8727645004556142
2015-07-16 00:00:00+00:00,3,-0.8730037030689123
2015-07-17 00:00:00+00:00,3,-0.8729609620771747
2015-07-18 00:00:00+00:00,3,-0.8731022267231087
2015-07-19 00:00:00+00:00,3,-0.8731420006121496
2015-07-20 00:00:00+00:00,3,-0.8729761361761214
2015-07-21 00:00:00+00:00,3,-0.8730734233803383
2015-07-22 00:00:00+00:00,3,-0.8730304975341416
2015-07-23 00:00:00+00:00,3,-0.8730667478708384
2015-07-24 00:00:00+00:00,3,-0.8726888148153399
2015-07-25 00:00:00+00:00,3,-0.8726758665149831
2015-07-26 00:00:00+00:00,3,-0.8725525874534181
2015-07-27 00:00:00+00:00,3,-0.8725235992561886
2015-07-28 00:00:00+00:00,3,-0.8724987825450453
2015-07-29 00:00:00+00:00,3,-0.8726482684987373
2015-07-30 00:00:00+00:00,3,-0.8727059987349625
2015-07-31 00:00:00+00:00,3,-0.8728009375330401
2015-08-01 00:00:00+00:00,3,-0.8728951652073309
2015-08-02 00:00:00+00:00,3,-0.8728638587842819
2015-08-03 00:00:00+00:00,3,-0.8729067242698388
2015-08-04 00:00:00+00:00,3,-0.872783383904499
2015-08-05 00:00:00+00:00,3,-0.872886481763425
2015-08-06 00:00:00+00:00,3,-0.8729886213971951
2015-08-07 00:00:00+00:00,3,-0.8729574696482854
2015-08-08 00:00:00+00:00,3,-0.8735319246859843
2015-08-09 00:00:00+00:00,3,-0.8734056483414027
2015-08-10 00:00:00+00:00,3,-0.8734245930940624
2015-08-11 00:00:00+00:00,3,-0.8732417616594605
2015-08-12 00:00:00+00:00,3,-0.8733656886547676
2015-08-13 00:00:00+00:00,3,-0.8734366463593082
2015-08-14 00:00:00+00:00,3,-0.8733871987346158
2015-08-15 00:00:00+00:00,3,-0.8735148039564063
2015-08-16 00:00:00+00:00,3,-0.8736088778996928
2015-08-17 00:00:00+00:00,3,-0.873625287505484
2015-08-18 00:00:00+00:00,3,-0.8750746233308616
2015-08-19 00:00:00+00:00,3,-0.8745923559664578
2015-08-20 00:00:00+00:00,3,-0.874324536279551
2015-08-21 00:00:00+00:00,3,-0.874410482285444
2015-08-22 00:00:00+00:00,3,-0.8744778235388434
2015-08-23 00:00:00+00:00,3,-0.8745464625459969
2015-08-24 00:00:00+00:00,3,-0.8750926716337079
2015-08-25 00:00:00+00:00,3,-0.8747491974299817
2015-08-26 00:00:00+00:00,3,-0.8746187180042916
2015-08-27 00:00:00+00:00,3,-0.8746515386305763
2015-08-28 00:00:00+00:00,3,-0.8744467335652758
2015-08-29 00:00:00+00:00,3,-0.874496675392706
2015-08-30 00:00:00+00:00,3,-0.8745281671417817
2015-08-31 00:00:00+00:00,3,-0.8744881456798044
2015-09-01 00:00:00+00:00,3,-0.8745479460973452
2015-09-02 00:00:00+00:00,3,-0.874512004165792
2015-09-03 00:00:00+00:00,3,-0.8745769347661422
2015-09-04 00:00:00+00:00,3,-0.874480666619288
2015-09-05 00:00:00+00:00,3,-0.8743347659932824
2015-09-06 00:00:00+00:00,3,-0.8741857747138957
2015-09-07 00:00:00+00:00,3,-0.8741855582644141
2015-09-08 00:00:00+00:00,3,-0.8740693569594248
2015-09-09 00:00:00+00:00,3,-0.8742374471940431
2015-09-10 00:00:00+00:00,3,-0.8742278974806436
2015-09-11 00:00:00+00:00,3,-0.8741775232258178
2015-09-12 00:00:00+00:00,3,-0.8743282758098091
2015-09-13 00:00:00+00:00,3,-0.8744740533566978
2015-09-14 00:00:00+00:00,3,-0.8744699738262737
2015-09-15 00:00:00+00:00,3,-0.8744804812932614
2015-09-16 00:00:00+00:00,3,-0.8745179685515051
2015-09-17 00:00:00+00:00,3,-0.8744957482910052
2015-09-18 00:00:00+00:00,3,-0.8743979348174605
2015-09-19 00:00:00+00:00,3,-0.8744437358106918
2015-09-20 00:00:00+00:00,3,-0.8744524197261653
2015-09-21 00:00:00+00:00,3,-0.8745799631726136
2015-09-22 00:00:00+00:00,3,-0.8744707773772901
2015-09-23 00:00:00+00:00,3,-0.8744811301701385
2015-09-24 00:00:00+00:00,3,-0.8743499089687743
2015-09-25 00:00:00+00:00,3,-0.8743309029123398
2015-09-26 00:00:00+00:00,3,-0.8743557502753705
2015-09-27 00:00:00+00:00,3,-0.8744046721023027
2015-09-28 00:00:00+00:00,3,-0.8742073460975185
2015-09-29 00:00:00+00:00,3,-0.8742832170638195
2015-09-30 00:00:00+00:00,3,-0.8743025942438748
2015-10-01 00:00:00+00:00,3,-0.8742565772727294
2015-10-02 00:00:00+00:00,3,-0.8742644887606413
2015-10-03 00:00:00+00:00,3,-0.8742200788915288
2015-10-04 00:00:00+00:00,2,-0.8742346347654857
2015-10-05 00:00:00+00:00,2,-0.8741689935129162
2015-10-06 00:00:00+00:00,2,-0.873993454869669
2015-10-07 00:00:00+00:00,3,-0.874089074139646
2015-10-08 00:00:00+00:00,3,-0.8741096255227709
2015-10-09 00:00:00+00:00,3,-0.8740593436951748
2015-10-10 00:00:00+00:00,3,-0.8740281301709228
2015-10-11 00:00:00+00:00,3,-0.8739629519976363
2015-10-12 00:00:00+00:00,3,-0.8740167880294639
2015-10-13 00:00:00+00:00,2,-0.8738869886041057
2015-10-14 00:00:00+00:00,2,-0.8738103140867884
2015-10-15 00:00:00+00:00,2,-0.8737382750779753
2015-10-16 00:00:00+00:00,3,-0.8734740718422097
2015-10-17 00:00:00+00:00,3,-0.8732339110037559
2015-10-18 00:00:00+00:00,3,-0.8735119604043942
2015-10-19 00:00:00+00:00,3,-0.8734565172705337
2015-10-20 00:00:00+00:00,3,-0.8732702858342721
2015-10-21 00:00:00+00:00,3,-0.8733689028588332
2015-10-22 00:00:00+00:00,3,-0.8731293607169366
2015-10-23 00:00:00+00:00,3,-0.8730529337725556
2015-10-24 00:00:00+00:00,3,-0.8728935279249782
2015-10-25 00:00:00+00:00,3,-0.8728309150788801
2015-10-26 00:00:00+00:00,3,-0.8727808497007655
2015-10-27 00:00:00+00:00,3,-0.8725185308487214
2015-10-28 00:00:00+00:00,3,-0.8721838329876982
2015-10-29 00:00:00+00:00,3,-0.8718983667734533
2015-10-30 00:00:00+00:00,3,-0.8714607568510985
2015-10-31 00:00:00+00:00,3,-0.8718887562278467
2015-11-01 00:00:00+00:00,3,-0.871540614920594
2015-11-02 00:00:00+00:00,3,-0.870435526669639
2015-11-03 00:00:00+00:00,3,-0.8691304853113692
2015-11-04 00:00:00+00:00,3,-0.8688787361732224
2015-11-05 00:00:00+00:00,3,-0.8696578109501951
2015-11-06 00:00:00+00:00,3,-0.8700250818645667
2015-11-07 00:00:00+00:00,3,-0.869653855442023
2015-11-08 00:00:00+00:00,3,-0.8700591384692634
2015-11-09 00:00:00+00:00,3,-0.8698462370615919
2015-11-10 00:00:00+00:00,3,-0.8711886727793083
2015-11-11 00:00:00+00:00,3,-0.8719840034310679
2015-11-12 00:00:00+00:00,3,-0.8711474766426938
2015-11-13 00:00:00+00:00,3,-0.8711907127803041
2015-11-14 00:00:00+00:00,3,-0.871309602491599
2015-11-15 00:00:00+00:00,3,-0.8717033283426014
2015-11-16 00:00:00+00:00,3,-0.8713762019693241
2015-11-17 00:00:00+00:00,3,-0.8712419834849433
2015-11-18 00:00:00+00:00,3,-0.8712575593593982
2015-11-19 00:00:00+00:00,3,-0.8715184257835488
2015-11-20 00:00:00+00:00,3,-0.8716459687584296
2015-11-21 00:00:00+00:00,3,-0.871494381499967
2015-11-22 00:00:00+00:00,3,-0.8715682742406144
2015-11-23 00:00:00+00:00,3,-0.8716143228067821
2015-11-24 00:00:00+00:00,3,-0.8717070367494048
2015-11-25 00:00:00+00:00,3,-0.871454854712295
2015-11-26 00:00:00+00:00,3,-0.8706983708478756
2015-11-27 00:00:00+00:00,3,-0.870532783693536
2015-11-28 00:00:00+00:00,3,-0.8705532110544091
2015-11-29 00:00:00+00:00,3,-0.8701232348667098
2015-11-30 00:00:00+00:00,3,-0.8699369723069934
2015-12-01 00:00:00+00:00,3,-0.8703953811854097
2015-12-02 00:00:00+00:00,3,-0.8704973972684954
2015-12-03 00:00:00+00:00,3,-0.870439946200229
2015-12-04 00:00:00+00:00,3,-0.8703739022290163
2015-12-05 00:00:00+00:00,3,-0.8695776133521012
2015-12-06 00:00:00+00:00,3,-0.8695827440064781
2015-12-07 00:00:00+00:00,3,-0.8693740442652126
2015-12-08 00:00:00+00:00,3,-0.868755117583059
2015-12-09 00:00:00+00:00,3,-0.8686933082879772
2015-12-10 00:00:00+00:00,3,-0.8687577130905673
2015-12-11 00:00:00+00:00,3,-0.8676309610287598
2015-12-12 00:00:00+00:00,3,-0.8681545160138728
2015-12-13 00:00:00+00:00,3,-0.86819289972193
2015-12-14 00:00:00+00:00,3,-0.8678706569016608
2015-12-15 00:00:00+00:00,3,-0.8672173633233968
2015-12-16 00:00:00+00:00,3,-0.8675383706368217
2015-12-17 00:00:00+00:00,3,-0.8675030153352359
2015-12-18 00:00:00+00:00,3,-0.8672700562756096
2015-12-19 00:00:00+00:00,3,-0.8673100470856996
2015-12-20 00:00:00+00:00,3,-0.8679169214457425
2015-12-21 00:00:00+00:00,3,-0.8680419613403445
2015-12-22 00:00:00+00:00,3,-0.8681058417598769
2015-12-23 00:00:00+00:00,3,-0.867925698260013
2015-12-24 00:00:00+00:00,3,-0.8675367946582437
2015-12-25 00:00:00+00:00,3,-0.8675161494331867
2015-12-26 00:00:00+00:00,3,-0.868702239776387
2015-12-27 00:00:00+00:00,3,-0.8685307495401091
2015-12-28 00:00:00+00:00,3,-0.8685475618645434
2015-12-29 00:00:00+00:00,3,-0.8682167582079177
2015-12-30 00:00:00+00:00,3,-0.8684134046839374
2015-12-31 00:00:00+00:00,3,-0.8682914243192615
2016-01-01 00:00:00+00:00,3,-0.8681750056216556
2016-01-02 00:00:00+00:00,3,-0.8682026970082659
2016-01-03 00:00:00+00:00,3,-0.8683086072957491
2016-01-04 00:00:00+00:00,3,-0.8682134204531676
2016-01-05 00:00:00+00:00,3,-0.8682483739792453
2016-01-06 00:00:00+00:00,3,-0.8683366061443681
2016-01-07 00:00:00+00:00,3,-0.8674421331418549
2016-01-08 00:00:00+00:00,3,-0.8675910315224445
2016-01-09 00:00:00+00:00,3,-0.8677646853104029
2016-01-10 00:00:00+00:00,3,-0.8677529413934357
2016-01-11 00:00:00+00:00,3,-0.8677394357002965
2016-01-12 00:00:00+00:00,3,-0.8681330993043893
2016-01-13 00:00:00+00:00,3,-0.8682356718371225
2016-01-14 00:00:00+00:00,3,-0.8682994900097452
2016-01-15 00:00:00+00:00,3,-0.8703384243198811
2016-01-16 00:00:00+00:00,3,-0.8696212814455396
2016-01-17 00:00:00+00:00,3,-0.869783129069621
2016-01-18 00:00:00+00:00,3,-0.8696326547104534
2016-01-19 00:00:00+00:00,3,-0.8698495748163418
2016-01-20 00:00:00+00:00,3,-0.8686108848912933
2016-01-21 00:00:00+00:00,3,-0.8689189429612265
2016-01-22 00:00:00+00:00,3,-0.8697771646839079
2016-01-23 00:00:00+00:00,3,-0.8696226725696583
2016-01-24 00:00:00+00:00,3,-0.8691442682861971
2016-01-25 00:00:00+00:00,3,-0.8694917908968925
2016-01-26 00:00:00+00:00,3,-0.8694785945520319
2016-01-27 00:00:00+00:00,3,-0.8693914752862042
2016-01-28 00:00:00+00:00,3,-0.8698452477129813
2016-01-29 00:00:00+00:00,3,-0.8698704350761779
2016-01-30 00:00:00+00:00,3,-0.8699081076604483
2016-01-31 00:00:00+00:00,3,-0.8702013311600333
2016-02-01 00:00:00+00:00,3,-0.87006878108146
2016-02-02 00:00:00+00:00,3,-0.8700257618648987
2016-02-03 00:00:00+00:00,3,-0.8701648016553777
2016-02-04 00:00:00+00:00,3,-0.869557680193966
2016-02-05 00:00:00+00:00,3,-0.8696517843175723
2016-02-06 00:00:00+00:00,3,-0.8699616654674522
2016-02-07 00:00:00+00:00,3,-0.8699586370609809
2016-02-08 00:00:00+00:00,3,-0.8700566976358944
